,created_at_hour,cust_tid,favorite_count,has_profanity,in_business_hours,n_favorites,n_followers,n_following,n_hashtags,n_links,n_mentions,n_statuses,org_tid,protected,ratio_hashtags,ratio_numeric,ratio_user_mentions,responded_at_hour,responded_in,responded_in_bh,retweet_count,sentiment,source,tweet_length,user_age,verified
0,16,1000698840217989121,0,1,1,918,40,1111,0,0,1,595,1000699085987315712,0,0.0,0.0,0.1797752808988764,16,58.0,0.0,0,0.8,Twitter for Android,89,148378040.0,0
1,16,1000698324788232192,0,1,1,2,6,14,0,0,1,23,1000698562735296513,0,0.0,0.0,0.19753086419753085,16,57.0,0.0,0,0.8,Twitter for Android,81,138839007.0,0
2,11,1000255978716057600,0,1,1,2,6,14,0,0,1,23,1000256236217028608,0,0.0,0.0,0.42105263157894735,11,62.0,0.0,0,0.8,Twitter for Android,38,138733543.0,0
3,15,999959122547126272,0,1,1,2,6,14,0,0,1,23,999959242802057216,0,0.0,0.37037037037037035,0.5925925925925926,15,29.0,29.0,0,0.8,Twitter for Android,27,138662767.0,0
4,14,999939277541654529,0,1,1,2,6,14,0,0,1,23,999957968010461184,0,0.0,0.0,0.1523809523809524,15,4456.0,4456.0,0,0.8,Twitter for Android,105,138658036.0,0
5,14,999938434788614145,0,1,1,2,6,14,0,0,1,23,999938979456733185,0,0.0,0.06521739130434782,0.03260869565217391,14,130.0,130.0,0,0.8,Twitter for Android,276,138657835.0,0
6,16,1000695800702234624,0,1,1,108,45,57,0,0,1,627,1000695941920243712,0,0.0,0.0,0.08247422680412371,16,34.0,0.0,0,0.8,Twitter for Android,194,272966378.0,0
7,7,1000562782184468480,0,1,0,108,45,57,0,0,1,627,1000563067925643265,0,0.0,0.0,0.21333333333333335,7,68.0,0.0,0,0.8,Twitter for Android,75,272934664.0,0
8,16,1000325627407319040,0,1,1,108,45,57,0,0,1,627,1000326080748650496,0,0.0,0.0,0.15384615384615385,16,108.0,0.0,0,0.8,Twitter for Android,104,272878122.0,0
9,19,1000011080037384192,0,1,1,108,45,57,0,0,1,627,1000011777843712002,0,0.0,0.0,0.055944055944055944,19,166.0,0.0,0,0.8,Twitter for Android,286,272803128.0,0
10,12,999907650790805504,0,1,1,108,45,57,0,0,1,627,999907935210754050,0,0.0,0.0,0.1,12,68.0,68.0,0,0.8,Twitter for Android,160,272778468.0,0
11,18,999641353519747072,0,1,1,108,45,57,0,0,1,627,999642003099959296,0,0.0,0.0,0.06639004149377593,18,155.0,0.0,0,0.8,Twitter for Android,241,272714978.0,0
12,15,999591537196453888,0,1,1,108,45,57,0,0,1,627,999591964365406208,0,0.0,0.0,0.26229508196721313,15,102.0,102.0,0,0.8,Twitter for Android,61,272703101.0,0
13,11,999524974913191936,0,1,1,108,45,57,0,0,3,627,999525125283168256,0,0.0,0.0,0.15413533834586465,11,36.0,36.0,0,0.8,Twitter for Android,266,272687231.0,0
14,15,997053226829529089,0,1,1,108,45,57,0,0,1,627,997053294538145792,0,0.0,0.0,0.05521472392638037,15,16.0,16.0,0,0.8,Twitter for Android,163,272097921.0,0
15,16,1000694103078678528,0,1,1,2,0,16,0,0,1,46,1000694318573568000,0,0.0,0.022988505747126436,0.06130268199233716,16,52.0,0.0,0,0.8,Twitter for Android,261,286779.0,0
16,16,1000692150755995648,0,1,1,1456,69,164,0,0,4,695,1000697244587147265,0,0.0,0.0,0.5154639175257731,16,1214.0,0.0,0,0.8,Twitter for Android,97,116402155.0,0
17,16,1000689695817269248,0,1,1,1456,69,164,0,0,4,695,1000689893821960192,0,0.0,0.0,0.7352941176470589,16,47.0,0.0,0,0.8,Twitter for Android,68,116401570.0,0
18,16,1000689278702120960,0,1,1,1456,69,164,0,0,4,695,1000689581799362561,0,0.0,0.0,0.6944444444444444,16,72.0,0.0,0,0.8,Twitter for Android,72,116401470.0,0
19,16,1000688866016165889,0,1,1,1456,69,164,0,0,2,695,1000688979342061571,0,0.0,0.018656716417910446,0.08582089552238806,16,27.0,0.0,0,0.8,Twitter for Android,268,116401372.0,0
20,16,1000689695817269248,0,1,1,1456,69,164,0,0,4,695,1000689893821960192,0,0.0,0.0,0.7352941176470589,16,47.0,0.0,0,0.8,Twitter for Android,68,116401570.0,0
21,16,1000689278702120960,0,1,1,1456,69,164,0,0,4,695,1000689581799362561,0,0.0,0.0,0.6944444444444444,16,72.0,0.0,0,0.8,Twitter for Android,72,116401470.0,0
22,16,1000688866016165889,0,1,1,1456,69,164,0,0,2,695,1000688979342061571,0,0.0,0.018656716417910446,0.08582089552238806,16,27.0,0.0,0,0.8,Twitter for Android,268,116401372.0,0
23,16,1000689278702120960,0,1,1,1456,69,164,0,0,4,695,1000689581799362561,0,0.0,0.0,0.6944444444444444,16,72.0,0.0,0,0.8,Twitter for Android,72,116401470.0,0
24,16,1000688866016165889,0,1,1,1456,69,164,0,0,2,695,1000688979342061571,0,0.0,0.018656716417910446,0.08582089552238806,16,27.0,0.0,0,0.8,Twitter for Android,268,116401372.0,0
25,16,1000688866016165889,0,1,1,1456,69,164,0,0,2,695,1000688979342061571,0,0.0,0.018656716417910446,0.08582089552238806,16,27.0,0.0,0,0.8,Twitter for Android,268,116401372.0,0
26,16,1000686502404227072,0,1,1,346,106,216,0,0,1,958,1000686702011207681,0,0.0,0.391304347826087,0.34782608695652173,16,48.0,0.0,0,0.8,Twitter for Android,46,121211772.0,0
27,15,1000685531439677441,0,1,1,346,106,216,0,0,1,958,1000685785526419456,0,0.0,0.0,0.18604651162790697,16,60.0,0.0,0,0.8,Twitter for Android,86,121211541.0,0
28,15,1000684911857037312,0,1,1,346,106,216,0,0,1,958,1000685215784648705,0,0.0,0.0,0.10884353741496598,15,72.0,0.0,0,0.8,Twitter for Android,147,121211393.0,0
29,15,1000685531439677441,0,1,1,346,106,216,0,0,1,958,1000685785526419456,0,0.0,0.0,0.18604651162790697,16,60.0,0.0,0,0.8,Twitter for Android,86,121211541.0,0
30,15,1000684911857037312,0,1,1,346,106,216,0,0,1,958,1000685215784648705,0,0.0,0.0,0.10884353741496598,15,72.0,0.0,0,0.8,Twitter for Android,147,121211393.0,0
31,15,1000684911857037312,0,1,1,346,106,216,0,0,1,958,1000685215784648705,0,0.0,0.0,0.10884353741496598,15,72.0,0.0,0,0.8,Twitter for Android,147,121211393.0,0
32,15,1000678273821609985,0,1,1,882,183,476,0,0,1,3556,1000678568995635201,0,0.0,0.006211180124223602,0.055900621118012424,15,71.0,0.0,0,0.8,Twitter for Android,161,109840979.0,0
33,15,1000672414181740544,0,1,1,91,44,59,0,0,1,325,1000672712627376128,0,0.0,0.024390243902439025,0.3902439024390244,15,71.0,0.0,0,0.8,Twitter for Android,41,97777400.0,0
34,15,1000671608816594944,0,1,1,91,44,59,0,0,1,325,1000671914237476867,0,0.0,0.0,0.17204301075268819,15,73.0,0.0,0,0.8,Twitter for Android,93,97777208.0,0
35,15,1000671608816594944,0,1,1,91,44,59,0,0,1,325,1000671914237476867,0,0.0,0.0,0.17204301075268819,15,73.0,0.0,0,0.8,Twitter for Android,93,97777208.0,0
36,15,1000671387801997313,0,1,1,1,6,6,0,0,1,23,1000671697299685376,0,0.0,0.004,0.056,15,73.0,0.0,0,0.8,Twitter for Android,250,262581988.0,0
37,14,1000670375150215168,0,1,1,1,0,195,0,1,0,23,1000670675198095360,0,0.0,0.01639344262295082,0.0,15,72.0,0.0,0,0.8,Twitter for Android,122,8820703.0,0
38,14,1000668641208160257,1,1,1,27345,67,969,0,0,2,17,1000668734598533120,0,0.0,0.008849557522123894,0.11061946902654868,14,22.0,0.0,0,0.8,Twitter for Android,226,45162792.0,0
39,14,1000665594981531654,0,1,1,129,26,102,0,0,1,82,1000665887957958657,0,0.0,0.0,0.09,14,70.0,0.0,0,0.8,Twitter for Android,100,34823708.0,0
40,14,1000663739341852672,0,1,1,39,32,61,0,0,1,77,1000663939485585408,0,0.0,0.0,0.20253164556962025,14,48.0,0.0,0,0.8,Twitter for iPhone,79,247856177.0,0
41,11,1000616508467306496,0,1,1,39,32,61,0,0,1,77,1000616791847063555,0,0.0,0.019801980198019802,0.15841584158415842,11,68.0,0.0,0,0.8,Twitter for iPhone,101,247844916.0,0
42,23,1000435751425736704,0,1,0,39,32,61,0,0,1,77,1000435871240241152,0,0.0,0.0,0.25,23,29.0,0.0,0,0.8,Twitter for iPhone,64,247801820.0,0
43,10,1000237430719459334,0,1,1,39,32,61,0,0,1,77,1000237839236280320,0,0.0,0.0,0.23529411764705882,10,98.0,0.0,0,0.8,Twitter for iPhone,68,247754537.0,0
44,18,999992794403008513,0,1,1,39,32,61,0,0,1,77,999993224033783809,0,0.0,0.0,0.45714285714285713,18,103.0,0.0,0,0.8,Twitter for iPhone,35,247696211.0,0
45,13,999919178218795008,0,1,1,39,32,61,0,0,1,77,999919305624977409,0,0.0,0.0,0.3333333333333333,13,30.0,30.0,0,0.8,Twitter for iPhone,48,247678660.0,0
46,8,999848173165150208,0,1,0,39,32,61,0,0,1,77,999848484973920256,0,0.0,0.018867924528301886,0.3018867924528302,8,74.0,0.0,0,0.8,Twitter for iPhone,53,247661731.0,0
47,16,999605853333442560,0,1,1,39,32,61,0,0,1,77,999663560023134208,0,0.0,0.0,0.0935672514619883,20,13759.0,1819.0,0,0.8,Twitter for iPhone,171,247603957.0,0
48,10,999516837711892480,1,1,1,39,32,61,0,0,1,77,999517033158004736,0,0.0,0.0,0.1568627450980392,10,47.0,47.0,0,0.8,Twitter for iPhone,102,247582734.0,0
49,22,999338448183070721,0,1,0,39,32,61,0,0,1,77,999338870494806021,0,0.0,0.008333333333333333,0.06666666666666667,22,101.0,0.0,0,0.8,Twitter for iPhone,240,247540203.0,0
50,22,999336252653690880,0,1,0,39,32,61,0,0,1,77,999336502403350533,0,0.0,0.18181818181818182,0.09090909090909091,22,59.0,0.0,0,0.8,Twitter for iPhone,99,247539680.0,0
51,14,1000663699865067520,0,1,1,34,26,180,0,0,4,51,1000664570556383232,0,0.0,0.04608294930875576,0.25806451612903225,14,207.0,0.0,0,0.8,Twitter for iPhone,217,148002889.0,0
52,14,1000663521238007809,0,1,1,129,26,102,0,0,1,82,1000663698535399424,0,0.0,0.0,0.06293706293706294,14,42.0,0.0,0,0.8,Twitter for Android,143,34823214.0,0
53,14,1000660720856412160,1,1,1,5749,4131,501,0,0,1,51534,1000661175128883200,0,0.0,0.012048192771084338,0.0963855421686747,14,109.0,0.0,0,0.8,Twitter Web Client,166,178811368.0,0
54,14,1000659728265969664,3,1,1,5749,4131,501,0,0,1,51534,1000660072672903168,0,0.0,0.026515151515151516,0.03409090909090909,14,82.0,0.0,1,0.8,Twitter Web Client,264,178811132.0,0
55,14,1000659728265969664,3,1,1,5749,4131,501,0,0,1,51534,1000660072672903168,0,0.0,0.026515151515151516,0.03409090909090909,14,82.0,0.0,1,0.8,Twitter Web Client,264,178811132.0,0
56,14,1000659618731704321,0,1,1,2716,44,161,0,0,1,220,1000659806351380480,0,0.0,0.0,0.35555555555555557,14,44.0,0.0,0,0.8,Twitter for Android,45,115826697.0,0
57,14,1000658842349326337,0,1,1,2716,44,161,0,0,1,220,1000658958523056128,0,0.0,0.01107011070110701,0.033210332103321034,14,27.0,0.0,1,0.8,Twitter for Android,271,115826512.0,0
58,14,1001018872781303810,0,1,1,33,22,1,0,0,5,229,1001019281566384128,0,0.0,0.025,0.18928571428571428,14,98.0,98.0,0,0.8,Twitter for Android,280,55601324.0,0
59,12,1000275739420192769,0,1,1,948,175,426,0,0,1,446,1000275896563990528,0,0.0,0.0,0.21333333333333335,12,37.0,0.0,0,0.8,Twitter for Android,75,186322379.0,0
60,12,1000272123581972480,0,1,1,948,175,426,0,0,1,446,1000275456619315200,0,0.0,0.0,0.06451612903225806,12,794.0,0.0,0,0.8,Twitter for Android,248,186321517.0,0
61,12,1000268687381688320,0,1,1,948,175,426,0,0,1,446,1000271668290375680,0,0.0,0.0,0.07627118644067797,12,711.0,0.0,0,0.8,Twitter for Android,118,186320697.0,0
62,18,1000000023592099840,0,1,1,303,1212,764,0,0,1,15192,1000000185882198016,0,0.0,0.0,0.1951219512195122,18,39.0,0.0,0,0.8,Twitter for Android,82,284599624.0,0
63,17,999989363894341632,0,1,1,303,1212,764,1,0,3,15192,999989678567604224,0,0.03289473684210526,0.09868421052631579,0.26973684210526316,17,75.0,0.0,0,0.8,Twitter for Android,152,284597082.0,0
64,13,999915645310455808,0,1,1,303,1212,764,1,0,3,15192,999916007140478977,0,0.02074688796680498,0.0954356846473029,0.17012448132780084,13,86.0,86.0,0,0.8,Twitter for Android,241,284579507.0,0
65,11,999528062936080384,0,1,1,303,1212,764,0,0,1,15192,999528397792399360,0,0.0,0.0,0.0761904761904762,11,80.0,80.0,0,0.8,Twitter for Android,210,284487100.0,0
66,11,998082807145549824,0,1,1,303,1212,764,0,0,1,15192,998083583196643328,0,0.0,0.14285714285714285,0.06766917293233082,11,185.0,0.0,0,0.8,Twitter for Android,133,284142524.0,0
67,23,1000071352550875137,0,1,0,434,34,53,0,0,1,229,1000071613176397825,0,0.0,0.005847953216374269,0.0935672514619883,23,62.0,0.0,0,0.8,Twitter for Android,171,113985018.0,0
68,23,1000070448305131520,0,1,0,434,34,53,0,0,1,229,1000070669831303169,0,0.0,0.0,0.075,23,53.0,0.0,0,0.8,Twitter for Android,120,113984802.0,0
69,0,1001168749955661824,0,1,0,254,196,160,0,0,1,2614,1001169067816857602,0,0.0,0.0035842293906810036,0.05734767025089606,0,76.0,0.0,0,0.8,Twitter Web Client,279,264476112.0,0
70,14,1001018320143843328,1,1,1,1,1,35,0,0,1,38,1001019716209491968,0,0.0,0.18048780487804877,0.04390243902439024,14,333.0,333.0,0,0.8,Twitter for Android,205,4830938.0,0
71,12,1000272123581972480,0,1,1,948,175,426,0,0,1,446,1000275456619315200,0,0.0,0.0,0.06451612903225806,12,794.0,0.0,0,0.8,Twitter for Android,248,186321517.0,0
72,12,1000268687381688320,0,1,1,948,175,426,0,0,1,446,1000271668290375680,0,0.0,0.0,0.07627118644067797,12,711.0,0.0,0,0.8,Twitter for Android,118,186320697.0,0
73,23,1000070448305131520,0,1,0,434,34,53,0,0,1,229,1000070669831303169,0,0.0,0.0,0.075,23,53.0,0.0,0,0.8,Twitter for Android,120,113984802.0,0
74,23,1001164136632365063,0,1,0,44,5,35,0,0,1,90,1001164456708091904,0,0.0,0.09183673469387756,0.08163265306122448,23,76.0,0.0,0,0.8,Twitter for Android,196,117240112.0,0
75,23,1001159903463944195,0,1,0,44,5,35,0,0,2,90,1001161479385575424,0,0.0,0.0,0.18248175182481752,23,376.0,0.0,0,0.8,Twitter for Android,137,117239103.0,0
76,14,1001018047900012544,0,1,1,608,422,2274,0,0,1,3989,1001021547593613312,0,0.0,0.0,0.13008130081300814,14,834.0,834.0,0,0.8,Twitter for Android,123,261543072.0,0
77,13,1001015473427791873,9,1,1,608,422,2274,0,0,2,3989,1001015668030885888,0,0.0,0.00510204081632653,0.09183673469387756,13,46.0,46.0,25,0.8,Twitter for Android,196,261542458.0,0
78,12,1000268687381688320,0,1,1,948,175,426,0,0,1,446,1000271668290375680,0,0.0,0.0,0.07627118644067797,12,711.0,0.0,0,0.8,Twitter for Android,118,186320697.0,0
79,23,1000068289748336641,0,1,0,12,5,11,0,0,1,10,1000068428034527233,0,0.0,0.0,0.0963855421686747,23,33.0,0.0,0,0.8,Twitter for Android,166,1232111.0,0
80,23,1000067703921565696,0,1,0,12,5,11,0,0,1,10,1000067873388167168,0,0.0,0.0,0.10465116279069768,23,41.0,0.0,0,0.8,Twitter for Android,86,1231971.0,0
81,23,1001160000457269248,0,1,0,7,53,127,0,0,2,4571,1001160123790671872,0,0.0,0.0,0.2358490566037736,23,29.0,0.0,0,0.8,Twitter for iPhone,106,163761087.0,0
82,15,1001039357250125824,1,1,1,7,53,127,0,0,3,4571,1001039584241709056,0,0.0,0.0,0.38317757009345793,15,54.0,54.0,0,0.8,Twitter for iPhone,107,163732323.0,0
83,17,1000710365070557185,0,1,1,7,53,127,0,0,2,4571,1000710657317027840,0,0.0,0.0,0.1984126984126984,17,70.0,0.0,0,0.8,Twitter for iPhone,126,163653885.0,0
84,13,1001017320557264897,0,1,1,594,20,136,0,0,3,2035,1001017525285502976,0,0.0,0.006622516556291391,0.2582781456953642,13,49.0,49.0,0,0.8,Twitter Lite,151,262319479.0,0
85,11,1000256122249396225,0,1,1,89,26,131,0,0,1,45,1000263808604979201,0,0.0,0.18947368421052632,0.09473684210526316,12,1832.0,0.0,0,0.8,Twitter for iPhone,95,67800833.0,0
86,23,1000067703921565696,0,1,0,12,5,11,0,0,1,10,1000067873388167168,0,0.0,0.0,0.10465116279069768,23,41.0,0.0,0,0.8,Twitter for Android,86,1231971.0,0
87,23,1001159903463944195,0,1,0,44,5,35,0,0,2,90,1001161479385575424,0,0.0,0.0,0.18248175182481752,23,376.0,0.0,0,0.8,Twitter for Android,137,117239103.0,0
88,13,1001015473427791873,9,1,1,608,422,2274,0,0,2,3989,1001015668030885888,0,0.0,0.00510204081632653,0.09183673469387756,13,46.0,46.0,25,0.8,Twitter for Android,196,261542458.0,0
89,11,1000255978716057600,0,1,1,2,6,14,0,0,1,23,1000256236217028608,0,0.0,0.0,0.42105263157894735,11,62.0,0.0,0,0.8,Twitter for Android,38,138733543.0,0
90,15,999959122547126272,0,1,1,2,6,14,0,0,1,23,999959242802057216,0,0.0,0.37037037037037035,0.5925925925925926,15,29.0,29.0,0,0.8,Twitter for Android,27,138662767.0,0
91,14,999939277541654529,0,1,1,2,6,14,0,0,1,23,999957968010461184,0,0.0,0.0,0.1523809523809524,15,4456.0,4456.0,0,0.8,Twitter for Android,105,138658036.0,0
92,14,999938434788614145,0,1,1,2,6,14,0,0,1,23,999938979456733185,0,0.0,0.06521739130434782,0.03260869565217391,14,130.0,130.0,0,0.8,Twitter for Android,276,138657835.0,0
93,22,1000063620653441025,0,1,0,16,29,149,0,0,5,66,1000063993438859264,0,0.0,0.14285714285714285,0.2706766917293233,22,88.0,0.0,0,0.8,Twitter Web Client,266,215749348.0,0
94,23,1001159720877502464,0,1,0,2,0,5,7,0,1,9,1001749770166153216,0,0.2589928057553957,0.07913669064748201,0.03237410071942446,14,140679.0,48531.0,0,0.8,Twitter Web Client,278,26579144.0,0
95,13,1001014224733159424,0,1,1,601,101,616,0,0,1,1264,1001019332653010949,0,0.0,0.10112359550561797,0.0898876404494382,14,1218.0,1218.0,0,0.8,Twitter for Android,178,260343838.0,0
96,11,1000250816110907392,11,1,1,414,312,387,3,0,1,783,1000261160640233474,0,0.1390728476821192,0.0,0.059602649006622516,11,2467.0,0.0,2,0.8,Twitter for iPhone,151,245960000.0,0
97,22,1000060114169036800,0,1,0,124,59,39,0,0,1,397,1000250728105963520,0,0.0,0.0,0.5517241379310345,11,45445.0,0.0,0,0.8,Twitter Web Client,29,219678630.0,0
98,22,1000058333234003969,0,1,0,124,59,39,0,0,1,397,1000058524888526849,0,0.0,0.08636363636363636,0.04090909090909091,22,46.0,0.0,0,0.8,Twitter Web Client,220,219678205.0,0
99,23,1001159439129497600,0,1,0,0,0,11,0,0,0,12,1001161185243250688,0,0.0,0.02145922746781116,0.0,23,416.0,0.0,0,0.8,Twitter for Android,233,113717451.0,0
100,13,1001009043916271616,0,1,1,3416,157,729,0,0,1,8224,1001009221998067712,0,0.0,0.0,0.14953271028037382,13,43.0,43.0,0,0.8,Twitter for iPhone,107,176328094.0,0
101,11,1000613055481315328,0,1,1,3416,157,729,0,0,1,8224,1000613941062520832,0,0.0,0.05,0.4,11,211.0,0.0,0,0.8,Twitter for iPhone,40,176233683.0,0
102,15,1000319688545452032,0,1,1,3416,157,729,0,0,1,8224,1000338114580176896,0,0.0,0.0861244019138756,0.0430622009569378,16,4393.0,0.0,0,0.8,Twitter for iPhone,209,176163739.0,0
103,10,1000246118247088128,0,1,1,1629,312,1733,0,0,1,966,1000250986139549696,0,0.0,0.007352941176470588,0.058823529411764705,11,1161.0,0.0,0,0.8,Twitter Web Client,272,135198364.0,0
104,22,1000058333234003969,0,1,0,124,59,39,0,0,1,397,1000058524888526849,0,0.0,0.08636363636363636,0.04090909090909091,22,46.0,0.0,0,0.8,Twitter Web Client,220,219678205.0,0
105,13,1001007150771011584,0,1,1,0,0,34,0,0,2,28,1001007431252496384,0,0.0,0.0,0.21100917431192662,13,67.0,67.0,0,0.8,Twitter for Android,109,66953.0,0
106,12,1000993776003825664,0,1,1,0,0,34,0,0,2,28,1000993961983397888,0,0.0,0.0,0.2644628099173554,12,44.0,44.0,0,0.8,Twitter for Android,121,63764.0,0
107,19,1000731497018478592,0,1,1,0,0,34,0,0,1,28,1000735653984813056,0,0.0,0.031007751937984496,0.06201550387596899,19,991.0,0.0,0,0.8,Twitter for Android,258,1232.0,0
108,18,1000729045502377986,0,1,1,0,0,34,0,0,1,28,1000729476974628865,0,0.0,0.07547169811320754,0.06037735849056604,18,103.0,0.0,0,0.8,Twitter for Android,265,647.0,0
109,18,1000727902374191104,0,1,1,0,0,34,0,0,1,28,1000728016924827648,0,0.0,0.03404255319148936,0.03829787234042553,18,27.0,0.0,0,0.8,Twitter for Android,235,375.0,0
110,10,1000245186956550144,0,1,1,8,21,194,0,0,1,45,1000250784238333952,0,0.0,0.0,0.06474820143884892,11,1335.0,0.0,0,0.8,Twitter for Android,139,60878238.0,0
111,22,1000051412070555648,0,1,0,10,13,57,0,0,1,35,1000051577112035329,0,0.0,0.0,0.12121212121212122,22,39.0,0.0,0,0.8,Twitter for Android,132,142468992.0,0
112,0,999728636604370945,0,1,0,10,13,57,0,0,1,35,999728844708896768,0,0.0,0.1836734693877551,0.09183673469387756,0,50.0,0.0,0,0.8,Twitter for Android,98,142392036.0,0
113,22,1001150469270454272,0,1,0,210,96,291,0,0,1,807,1001153015972155392,0,0.0,0.016260162601626018,0.13008130081300814,22,607.0,0.0,0,0.8,Twitter for Android,123,228273118.0,0
114,13,1001003108640550913,0,1,1,92,219,201,0,0,1,417,1001003659730169856,0,0.0,0.0,0.38095238095238093,13,131.0,131.0,0,0.8,Twitter Web Client,42,255829031.0,0
115,18,1000721935645343744,0,1,1,92,219,201,0,0,1,417,1000722148170715136,0,0.0,0.07857142857142857,0.03214285714285714,18,51.0,0.0,0,0.8,Twitter Web Client,280,255761994.0,0
116,10,1000244889446039552,0,1,1,8,12,40,0,0,1,16,1000245352199405569,0,0.0,0.0,0.128,10,111.0,0.0,0,0.8,Twitter for Android,125,146413074.0,0
117,20,1000022897493082112,0,1,0,8,12,40,0,0,1,16,1000023061226078208,0,0.0,0.2,0.32,20,39.0,0.0,0,0.8,Twitter Web Client,50,146360147.0,0
118,19,1000007764205187072,0,1,1,8,12,40,0,0,1,16,1000008708280074240,0,0.0,0.4864864864864865,0.43243243243243246,19,225.0,0.0,0,0.8,Twitter Web Client,37,146356539.0,0
119,17,999987996509126657,0,1,1,8,12,40,0,0,3,16,999989763477196806,0,0.0,0.007434944237918215,0.10408921933085502,17,422.0,0.0,0,0.8,Twitter Web Client,269,146351826.0,0
120,21,1000049098425159680,0,1,0,442,142,152,0,0,2,602,1000099560801255424,0,0.0,0.016597510373443983,0.07468879668049792,1,12031.0,0.0,0,0.8,Twitter for Android,241,35355698.0,0
121,22,1001149008423870464,0,1,0,126,8,40,1,0,1,94,1001149857254420481,0,0.042704626334519574,0.021352313167259787,0.03202846975088968,22,203.0,0.0,0,0.8,Twitter for Android,281,8635313.0,0
122,12,1001002220958044160,1,1,1,41,15,191,0,0,4,60,1001002458405978112,0,0.0,0.0,0.7580645161290323,12,57.0,57.0,0,0.8,Twitter for iPhone,62,124585583.0,0
123,10,1000606506151112705,1,1,1,41,15,191,0,0,3,60,1000606796212457472,0,0.0,0.01984126984126984,0.15079365079365079,10,69.0,0.0,0,0.8,Twitter for iPhone,252,124491238.0,0
124,17,1000342812318097408,1,1,1,41,15,191,0,0,3,60,1000403146605150208,0,0.0,0.0,0.7169811320754716,21,14385.0,0.0,0,0.8,Twitter for iPhone,53,124428368.0,0
125,22,999335244217151488,1,1,0,41,15,191,0,0,3,60,999335410764574720,0,0.0,0.0,0.17272727272727273,22,40.0,0.0,0,0.8,Twitter for iPhone,220,124188145.0,0
126,17,998891794128621568,1,1,1,41,15,191,0,0,1,60,998898682169720833,0,0.0,0.015384615384615385,0.12307692307692308,17,1643.0,0.0,0,0.8,Twitter for iPhone,130,124082418.0,0
127,15,998872445275828224,1,1,1,41,15,191,0,0,1,60,998872746351247360,0,0.0,0.0,0.14285714285714285,15,72.0,72.0,0,0.8,Twitter for iPhone,112,124077805.0,0
128,10,998428733257273344,1,1,1,41,15,191,0,0,3,60,998428865331544064,0,0.0,0.0,0.4418604651162791,10,32.0,32.0,0,0.8,Twitter for iPhone,86,123972016.0,0
129,10,998068191753621504,0,1,1,41,15,191,0,0,5,60,998068448533004288,0,0.0,0.006430868167202572,0.1639871382636656,10,62.0,0.0,0,0.8,Twitter for iPhone,311,123886056.0,0
130,22,997516935666552834,0,1,0,41,15,191,0,0,1,60,997517763676520448,0,0.0,0.0,0.5925925925925926,22,197.0,0.0,0,0.8,Twitter for iPhone,27,123754627.0,0
131,23,997176871874957317,0,1,0,41,15,191,0,0,2,60,997178101384687616,0,0.0,0.050761421319796954,0.1319796954314721,23,293.0,0.0,0,0.8,Twitter Lite,197,123673549.0,0
132,23,997174780439793665,0,1,0,41,15,191,0,0,3,60,997175175492726784,0,0.0,0.005917159763313609,0.1834319526627219,23,95.0,0.0,0,0.8,Twitter Lite,169,123673050.0,0
133,10,1000244723221651456,0,1,1,64,5,47,0,0,1,69,1000249952100990976,0,0.0,0.0038910505836575876,0.03501945525291829,11,1246.0,0.0,0,0.8,Twitter Web Client,257,215879796.0,0
134,21,1000047834840809472,0,1,0,4,0,17,0,0,1,25,1000047967024201730,0,0.0,0.0,0.038135593220338986,21,31.0,0.0,0,0.8,Twitter for Android,236,195095026.0,0
135,22,1001147539922522113,0,1,0,303,1212,764,1,0,1,15192,1001147853836701696,0,0.04504504504504504,0.0,0.14414414414414414,22,75.0,0.0,0,0.8,Twitter for Android,111,284873213.0,0
136,18,1000367473546416128,0,1,1,303,1212,764,0,0,1,15192,1000367585165131776,0,0.0,0.031578947368421054,0.16842105263157894,18,26.0,0.0,0,0.8,Twitter for Android,95,284687231.0,0
137,15,1000323021897428993,0,1,1,303,1212,764,0,0,1,15192,1000323188499169280,0,0.0,0.0038314176245210726,0.06130268199233716,16,39.0,0.0,0,0.8,Twitter for Android,261,284676633.0,0
138,15,1000322201747378176,0,1,1,303,1212,764,0,0,2,15192,1000322497122717698,0,0.0,0.0,0.1111111111111111,15,71.0,0.0,0,0.8,Twitter for Android,288,284676437.0,0
139,15,1000311668075909122,0,1,1,303,1212,764,0,0,1,15192,1000313094873145344,0,0.0,0.0,0.1797752808988764,15,340.0,0.0,0,0.8,Twitter Web Client,89,284673926.0,0
140,15,1000310288653148160,0,1,1,303,1212,764,1,0,3,15192,1000311220405133313,0,0.02,0.092,0.164,15,222.0,0.0,0,0.8,Twitter Web Client,250,284673597.0,0
141,18,1000000023592099840,0,1,1,303,1212,764,0,0,1,15192,1000000185882198016,0,0.0,0.0,0.1951219512195122,18,39.0,0.0,0,0.8,Twitter for Android,82,284599624.0,0
142,17,999989363894341632,0,1,1,303,1212,764,1,0,3,15192,999989678567604224,0,0.03289473684210526,0.09868421052631579,0.26973684210526316,17,75.0,0.0,0,0.8,Twitter for Android,152,284597082.0,0
143,13,999915645310455808,0,1,1,303,1212,764,1,0,3,15192,999916007140478977,0,0.02074688796680498,0.0954356846473029,0.17012448132780084,13,86.0,86.0,0,0.8,Twitter for Android,241,284579507.0,0
